Sample Date,Enterococci Results,Year Population,Day Before Precipitation,Day of Precipitation,Water Temperature,Sum Precip,Month,Year
8/13/2013,20,8396207,0.09,0.74,22.85,0.83,8,2013
8/13/2013,20,8396207,0.09,0.74,22.85,0.83,8,2013
8/13/2013,20,8396207,0.09,0.74,22.85,0.83,8,2013
8/20/2013,20,8396207,0,0,21.98,0,8,2013
9/4/2013,20,8396207,0.09,0,22.77,0.09,9,2013
9/4/2013,20,8396207,0.09,0,22.77,0.09,9,2013
4/29/2014,20,8433867,0,0.03,9.44,0.03,4,2014
5/6/2014,20,8433867,0,0,10.98,0,5,2014
6/17/2014,20,8433867,0,0,19.83,0,6,2014
7/14/2014,20,8433867,0.24,0.74,20.79,0.98,7,2014
4/21/2015,20,8463157,0.95,0.23,8.61,1.18,4,2015
4/21/2015,20,8463157,0.95,0.23,8.61,1.18,4,2015
7/7/2015,20,8463157,0,0,21.8,0,7,2015
8/4/2015,20,8463157,0,0.3,23.32,0.3,8,2015
8/4/2015,20,8463157,0,0.3,23.32,0.3,8,2015
8/25/2015,20,8463157,0,0,24.8,0,8,2015
5/2/2017,20,8437695,0,0,12.73,0,5,2017
5/31/2017,20,8437695,0.03,0.05,16.08,0.08,5,2017
6/13/2017,20,8437695,0,0,18.66,0,6,2017
8/14/2018,20,8396614,0.61,0.58,24.42,1.19,8,2018
8/14/2018,20,8396614,0.61,0.58,24.42,1.19,8,2018
8/21/2018,20,8396614,0,0.07,24.5,0.07,8,2018
8/21/2018,20,8396614,0,0.07,24.5,0.07,8,2018
4/30/2019,20,8342925,0.02,0.05,10.67,0.07,4,2019
6/4/2019,20,8342925,0,0,15.75,0,6,2019
6/18/2019,20,8342925,0,0.63,17.82,0.63,6,2019
8/6/2019,20,8342925,0,0,22.5,0,8,2019
6/2/2021,20,8467513,0,0,15.77,0,6,2021
6/29/2021,20,8467513,0,0,21.16,0,6,2021
6/29/2021,20,8467513,0,0,21.16,0,6,2021
7/20/2021,20,8467513,0.01,0,24.31,0.01,7,2021
8/3/2021,20,8467513,0,0,21.84,0,8,2021
8/3/2021,20,8467513,0,0,21.84,0,8,2021
8/10/2021,20,8467513,0.02,0.4,22.23,0.42,8,2021
8/10/2021,20,8467513,0.02,0.4,22.23,0.42,8,2021
8/17/2021,20,8467513,0,0,23.77,0,8,2021
9/7/2021,20,8467513,0,0,22.92,0,9,2021
5/3/2022,20,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,20,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,20,8467513,0.35,0,10.74,0.35,5,2022
5/10/2022,20,8467513,0,0,11.62,0,5,2022
5/10/2022,20,8467513,0,0,11.62,0,5,2022
5/17/2022,20,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,20,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,20,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,20,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,20,8467513,0.47,0,13.88,0.47,5,2022
6/7/2022,20,8467513,0,0.05,19.45,0.05,6,2022
6/7/2022,20,8467513,0,0.05,19.45,0.05,6,2022
6/7/2022,20,8467513,0,0.05,19.45,0.05,6,2022
6/28/2022,20,8467513,0.48,0,19.84,0.48,6,2022
6/28/2022,20,8467513,0.48,0,19.84,0.48,6,2022
7/6/2022,20,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,20,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,20,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,20,8467513,0.08,0,20.7,0.08,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/12/2022,20,8467513,0,0,21.75,0,7,2022
7/19/2022,20,8467513,0.34,0,23.52,0.34,7,2022
7/26/2022,20,8467513,0.76,0,23.93,0.76,7,2022
7/26/2022,20,8467513,0.76,0,23.93,0.76,7,2022
8/2/2022,20,8467513,0.41,0,22.42,0.41,8,2022
8/9/2022,20,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,20,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,20,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,20,8467513,0,0.05,24.57,0.05,8,2022
8/16/2022,20,8467513,0,0,23.45,0,8,2022
8/16/2022,20,8467513,0,0,23.45,0,8,2022
8/30/2022,20,8467513,0,0.04,24.92,0.04,8,2022
9/7/2022,20,8467513,1.16,0,24.26,1.16,9,2022
9/7/2022,20,8467513,1.16,0,24.26,1.16,9,2022
6/6/2005,24,7939571,0,0.4,16.78,0.4,6,2005
6/28/2005,24,7939571,0.61,0.05,21.01,0.66,6,2005
6/28/2005,24,7939571,0.61,0.05,21.01,0.66,6,2005
6/28/2005,24,7939571,0.61,0.05,21.01,0.66,6,2005
7/19/2005,24,7939571,0,0,23.89,0,7,2005
8/29/2005,24,7939571,0.02,0,24.52,0.02,8,2005
9/6/2006,24,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,24,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,24,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,24,7904335,0.29,0,21.38,0.29,9,2006
6/6/2007,24,7908735,0,0,18.25,0,6,2007
6/6/2007,24,7908735,0,0,18.25,0,6,2007
6/11/2007,24,7908735,0,0.05,19.07,0.05,6,2007
7/2/2007,24,7908735,0,0,19.67,0,7,2007
7/25/2007,24,7908735,0,0,22.24,0,7,2007
8/20/2007,24,7908735,0.08,0.05,23.47,0.13,8,2007
8/20/2007,24,7908735,0.08,0.05,23.47,0.13,8,2007
8/27/2007,24,7908735,0,0,23.02,0,8,2007
4/22/2008,24,7945783,0,0,11.29,0,4,2008
5/1/2008,24,7945783,0,0.09,12.91,0.09,5,2008
5/14/2008,24,7945783,0,0,14.23,0,5,2008
8/13/2008,24,7945783,0.01,0,24.75,0.01,8,2008
9/11/2008,24,7945783,0,0,24.48,0,9,2008
6/2/2009,24,7991063,0,0.01,18.8,0.01,6,2009
6/17/2009,24,7991063,0,0,20.81,0,6,2009
6/17/2009,24,7991063,0,0,20.81,0,6,2009
7/29/2009,24,7991063,0,1.31,24.92,1.31,7,2009
6/22/2010,24,8190105,0,0.16,20.93,0.16,6,2010
7/13/2010,24,8190105,0,0.62,22.79,0.62,7,2010
7/13/2010,24,8190105,0,0.62,22.79,0.62,7,2010
7/13/2010,24,8190105,0,0.62,22.79,0.62,7,2010
7/27/2010,24,8190105,0,0,24.16,0,7,2010
7/27/2010,24,8190105,0,0,24.16,0,7,2010
8/10/2010,24,8190105,0,0,23.38,0,8,2010
8/31/2010,24,8190105,0,0,23.65,0,8,2010
4/26/2011,24,8272864,0,0,10.07,0,4,2011
5/10/2011,24,8272864,0,0,11.59,0,5,2011
5/24/2011,24,8272864,0.02,0,15.78,0.02,5,2011
6/14/2011,24,8272864,0.02,0.03,18.55,0.05,6,2011
6/28/2011,24,8272864,0,0,22.14,0,6,2011
7/6/2011,24,8272864,0,0,22.29,0,7,2011
7/12/2011,24,8272864,0,0,23.21,0,7,2011
7/12/2011,24,8272864,0,0,23.21,0,7,2011
7/27/2011,24,8272864,0.29,0,22.78,0.29,7,2011
7/27/2011,24,8272864,0.29,0,22.78,0.29,7,2011
8/31/2011,24,8272864,0,0,23.75,0,8,2011
4/24/2012,24,8346715,0.23,0,12.68,0.23,4,2012
5/8/2012,24,8346715,0,0.04,13.47,0.04,5,2012
5/8/2012,24,8346715,0,0.04,13.47,0.04,5,2012
5/23/2012,24,8346715,0.16,0.01,16.66,0.17,5,2012
5/23/2012,24,8346715,0.16,0.01,16.66,0.17,5,2012
5/30/2012,24,8346715,0.09,0,19.39,0.09,5,2012
6/12/2012,24,8346715,0,0.91,20.16,0.91,6,2012
7/23/2012,24,8346715,0,0.07,22.84,0.07,7,2012
7/31/2012,24,8346715,0,0,23.92,0,7,2012
8/7/2012,24,8346715,0.01,0,25.55,0.01,8,2012
9/4/2012,24,8346715,0,0.14,24.58,0.14,9,2012
4/30/2013,24,8396207,0.03,0,11.12,0.03,4,2013
4/30/2013,24,8396207,0.03,0,11.12,0.03,4,2013
5/14/2013,24,8396207,0,0,14.27,0,5,2013
5/28/2013,24,8396207,0,0.41,14.97,0.41,5,2013
5/28/2013,24,8396207,0,0.41,14.97,0.41,5,2013
6/17/2013,24,8396207,0,0,19.26,0,6,2013
6/17/2013,24,8396207,0,0,19.26,0,6,2013
6/17/2013,24,8396207,0,0,19.26,0,6,2013
7/2/2013,24,8396207,0.73,0.06,22.13,0.79,7,2013
7/16/2013,24,8396207,0,0,22.75,0,7,2013
7/24/2013,24,8396207,0.31,0,24.7,0.31,7,2013
8/20/2013,24,8396207,0,0,21.98,0,8,2013
8/20/2013,24,8396207,0,0,21.98,0,8,2013
8/27/2013,24,8396207,0,0.01,22.65,0.01,8,2013
8/27/2013,24,8396207,0,0.01,22.65,0.01,8,2013
9/4/2013,24,8396207,0.09,0,22.77,0.09,9,2013
4/29/2014,24,8433867,0,0.03,9.44,0.03,4,2014
4/29/2014,24,8433867,0,0.03,9.44,0.03,4,2014
6/17/2014,24,8433867,0,0,19.83,0,6,2014
7/8/2014,24,8433867,0,0.18,20.65,0.18,7,2014
7/8/2014,24,8433867,0,0.18,20.65,0.18,7,2014
7/8/2014,24,8433867,0,0.18,20.65,0.18,7,2014
7/8/2014,24,8433867,0,0.18,20.65,0.18,7,2014
7/14/2014,24,8433867,0.24,0.74,20.79,0.98,7,2014
8/12/2014,24,8433867,0,0.14,23.17,0.14,8,2014
8/12/2014,24,8433867,0,0.14,23.17,0.14,8,2014
8/12/2014,24,8433867,0,0.14,23.17,0.14,8,2014
8/19/2014,24,8433867,0,0,22.77,0,8,2014
4/21/2015,24,8463157,0.95,0.23,8.61,1.18,4,2015
4/28/2015,24,8463157,0,0,8.54,0,4,2015
4/28/2015,24,8463157,0,0,8.54,0,4,2015
4/28/2015,24,8463157,0,0,8.54,0,4,2015
5/27/2015,24,8463157,0,0.02,16.07,0.02,5,2015
5/27/2015,24,8463157,0,0.02,16.07,0.02,5,2015
6/9/2015,24,8463157,0.04,0.01,17.22,0.05,6,2015
6/30/2015,24,8463157,0,0,20.02,0,6,2015
7/21/2015,24,8463157,0,0,23.41,0,7,2015
8/4/2015,24,8463157,0,0.3,23.32,0.3,8,2015
8/4/2015,24,8463157,0,0.3,23.32,0.3,8,2015
8/12/2015,24,8463157,1.18,0,23.41,1.18,8,2015
9/1/2015,24,8463157,0,0,24.56,0,9,2015
5/2/2017,24,8437695,0,0,12.73,0,5,2017
5/2/2017,24,8437695,0,0,12.73,0,5,2017
5/31/2017,24,8437695,0.03,0.05,16.08,0.08,5,2017
6/20/2017,24,8437695,1.22,0.01,20.06,1.23,6,2017
6/20/2017,24,8437695,1.22,0.01,20.06,1.23,6,2017
6/27/2017,24,8437695,0,0.16,20.16,0.16,6,2017
8/22/2017,24,8437695,0,0.23,24.25,0.23,8,2017
8/22/2017,24,8437695,0,0.23,24.25,0.23,8,2017
8/22/2017,24,8437695,0,0.23,24.25,0.23,8,2017
8/29/2017,24,8437695,0,0.31,22.59,0.31,8,2017
8/29/2017,24,8437695,0,0.31,22.59,0.31,8,2017
8/14/2018,24,8396614,0.61,0.58,24.42,1.19,8,2018
8/14/2018,24,8396614,0.61,0.58,24.42,1.19,8,2018
4/30/2019,24,8342925,0.02,0.05,10.67,0.07,4,2019
6/4/2019,24,8342925,0,0,15.75,0,6,2019
7/30/2019,24,8342925,0,0,22.09,0,7,2019
7/30/2019,24,8342925,0,0,22.09,0,7,2019
8/6/2019,24,8342925,0,0,22.5,0,8,2019
8/27/2019,24,8342925,0,0,22.88,0,8,2019
8/27/2019,24,8342925,0,0,22.88,0,8,2019
7/19/2005,28,7939571,0,0,23.89,0,7,2005
8/29/2005,28,7939571,0.02,0,24.52,0.02,8,2005
6/6/2006,28,7904335,0.01,0,17.85,0.01,6,2006
7/20/2006,28,7904335,0,0,22.46,0,7,2006
8/3/2006,28,7904335,0,0,23.81,0,8,2006
8/25/2006,28,7904335,0.49,0.23,23.15,0.72,8,2006
9/6/2006,28,7904335,0.29,0,21.38,0.29,9,2006
7/25/2007,28,7908735,0,0,22.24,0,7,2007
8/27/2007,28,7908735,0,0,23.02,0,8,2007
6/10/2008,28,7945783,0,0.19,18.91,0.19,6,2008
6/17/2008,28,7945783,0.03,0,20.14,0.03,6,2008
7/1/2008,28,7945783,0.01,0,21.49,0.01,7,2008
7/17/2008,28,7945783,0,0,23.5,0,7,2008
7/17/2008,28,7945783,0,0,23.5,0,7,2008
9/11/2008,28,7945783,0,0,24.48,0,9,2008
6/2/2009,28,7991063,0,0.01,18.8,0.01,6,2009
6/17/2009,28,7991063,0,0,20.81,0,6,2009
6/30/2009,28,7991063,0,0.24,22.62,0.24,6,2009
7/29/2009,28,7991063,0,1.31,24.92,1.31,7,2009
7/7/2010,28,8190105,0,0,21.88,0,7,2010
7/13/2010,28,8190105,0,0.62,22.79,0.62,7,2010
7/27/2010,28,8190105,0,0,24.16,0,7,2010
7/27/2010,28,8190105,0,0,24.16,0,7,2010
8/10/2010,28,8190105,0,0,23.38,0,8,2010
8/10/2010,28,8190105,0,0,23.38,0,8,2010
8/16/2010,28,8190105,0.07,0.16,23.07,0.23,8,2010
8/26/2010,28,8190105,0.47,0,22.5,0.47,8,2010
9/8/2010,28,8190105,0,0,22.72,0,9,2010
5/3/2011,28,8272864,0,0,11.07,0,5,2011
5/24/2011,28,8272864,0.02,0,15.78,0.02,5,2011
5/24/2011,28,8272864,0.02,0,15.78,0.02,5,2011
6/21/2011,28,8272864,0,0,20.89,0,6,2011
7/27/2011,28,8272864,0.29,0,22.78,0.29,7,2011
8/2/2011,28,8272864,0.01,0,24.25,0.01,8,2011
8/2/2011,28,8272864,0.01,0,24.25,0.01,8,2011
8/2/2011,28,8272864,0.01,0,24.25,0.01,8,2011
4/24/2012,28,8346715,0.23,0,12.68,0.23,4,2012
4/24/2012,28,8346715,0.23,0,12.68,0.23,4,2012
5/1/2012,28,8346715,0,0.73,12.34,0.73,5,2012
5/8/2012,28,8346715,0,0.04,13.47,0.04,5,2012
5/8/2012,28,8346715,0,0.04,13.47,0.04,5,2012
6/12/2012,28,8346715,0,0.91,20.16,0.91,6,2012
7/2/2012,28,8346715,0,0,21.63,0,7,2012
7/2/2012,28,8346715,0,0,21.63,0,7,2012
7/23/2012,28,8346715,0,0.07,22.84,0.07,7,2012
7/31/2012,28,8346715,0,0,23.92,0,7,2012
8/7/2012,28,8346715,0.01,0,25.55,0.01,8,2012
8/7/2012,28,8346715,0.01,0,25.55,0.01,8,2012
8/20/2012,28,8346715,0,0,23.52,0,8,2012
8/20/2012,28,8346715,0,0,23.52,0,8,2012
9/4/2012,28,8346715,0,0.14,24.58,0.14,9,2012
5/7/2013,28,8396207,0,0,13.29,0,5,2013
5/14/2013,28,8396207,0,0,14.27,0,5,2013
5/21/2013,28,8396207,0,0,14.1,0,5,2013
5/28/2013,28,8396207,0,0.41,14.97,0.41,5,2013
5/28/2013,28,8396207,0,0.41,14.97,0.41,5,2013
6/5/2013,28,8396207,0,0,16.66,0,6,2013
6/5/2013,28,8396207,0,0,16.66,0,6,2013
6/12/2013,28,8396207,0.14,0,18.57,0.14,6,2013
6/12/2013,28,8396207,0.14,0,18.57,0.14,6,2013
7/24/2013,28,8396207,0.31,0,24.7,0.31,7,2013
8/13/2013,28,8396207,0.09,0.74,22.85,0.83,8,2013
8/13/2013,28,8396207,0.09,0.74,22.85,0.83,8,2013
8/20/2013,28,8396207,0,0,21.98,0,8,2013
8/20/2013,28,8396207,0,0,21.98,0,8,2013
6/3/2014,28,8433867,0,0.06,16.94,0.06,6,2014
6/17/2014,28,8433867,0,0,19.83,0,6,2014
7/8/2014,28,8433867,0,0.18,20.65,0.18,7,2014
7/14/2014,28,8433867,0.24,0.74,20.79,0.98,7,2014
8/12/2014,28,8433867,0,0.14,23.17,0.14,8,2014
8/12/2014,28,8433867,0,0.14,23.17,0.14,8,2014
4/21/2015,28,8463157,0.95,0.23,8.61,1.18,4,2015
5/19/2015,28,8463157,0,0.01,14.37,0.01,5,2015
5/19/2015,28,8463157,0,0.01,14.37,0.01,5,2015
6/9/2015,28,8463157,0.04,0.01,17.22,0.05,6,2015
7/28/2015,28,8463157,0,0,22.8,0,7,2015
8/4/2015,28,8463157,0,0.3,23.32,0.3,8,2015
8/4/2015,28,8463157,0,0.3,23.32,0.3,8,2015
7/18/2017,28,8437695,0,0,23.44,0,7,2017
8/15/2017,28,8437695,0,0.44,23.38,0.44,8,2017
8/22/2017,28,8437695,0,0.23,24.25,0.23,8,2017
8/29/2017,28,8437695,0,0.31,22.59,0.31,8,2017
9/6/2017,28,8437695,0,0.44,21.73,0.44,9,2017
8/14/2018,28,8396614,0.61,0.58,24.42,1.19,8,2018
8/14/2018,28,8396614,0.61,0.58,24.42,1.19,8,2018
5/29/2019,28,8342925,0.19,0.83,15.44,1.02,5,2019
6/18/2019,28,8342925,0,0.63,17.82,0.63,6,2019
6/25/2019,28,8342925,0,0.42,18.36,0.42,6,2019
6/25/2019,28,8342925,0,0.42,18.36,0.42,6,2019
7/2/2019,28,8342925,0,0.01,18.5,0.01,7,2019
7/25/2019,28,8342925,0.02,0,22.08,0.02,7,2019
7/30/2019,28,8342925,0,0,22.09,0,7,2019
8/6/2019,28,8342925,0,0,22.5,0,8,2019
8/27/2019,28,8342925,0,0,22.88,0,8,2019
6/28/2022,30,8467513,0.48,0,19.84,0.48,6,2022
7/12/2022,30,8467513,0,0,21.75,0,7,2022
8/23/2022,30,8467513,0.24,0,24.3,0.24,8,2022
6/15/2021,31,8467513,0.1,0,18.89,0.1,6,2021
6/29/2021,31,8467513,0,0,21.16,0,6,2021
8/10/2021,31,8467513,0.02,0.4,22.23,0.42,8,2021
9/7/2021,31,8467513,0,0,22.92,0,9,2021
5/10/2022,31,8467513,0,0,11.62,0,5,2022
5/10/2022,31,8467513,0,0,11.62,0,5,2022
5/10/2022,31,8467513,0,0,11.62,0,5,2022
5/17/2022,31,8467513,0.47,0,13.88,0.47,5,2022
5/24/2022,31,8467513,0,0,15.74,0,5,2022
6/7/2022,31,8467513,0,0.05,19.45,0.05,6,2022
6/28/2022,31,8467513,0.48,0,19.84,0.48,6,2022
7/19/2022,31,8467513,0.34,0,23.52,0.34,7,2022
7/26/2022,31,8467513,0.76,0,23.93,0.76,7,2022
8/2/2022,31,8467513,0.41,0,22.42,0.41,8,2022
8/9/2022,31,8467513,0,0.05,24.57,0.05,8,2022
8/16/2022,31,8467513,0,0,23.45,0,8,2022
8/16/2022,31,8467513,0,0,23.45,0,8,2022
9/7/2022,31,8467513,1.16,0,24.26,1.16,9,2022
6/20/2005,32,7939571,0,0,18.56,0,6,2005
6/28/2005,32,7939571,0.61,0.05,21.01,0.66,6,2005
8/18/2005,32,7939571,0,0,24.08,0,8,2005
7/5/2006,32,7904335,0,1.06,19.92,1.06,7,2006
7/20/2006,32,7904335,0,0,22.46,0,7,2006
8/2/2006,32,7904335,0,0,23.74,0,8,2006
8/20/2007,32,7908735,0.08,0.05,23.47,0.13,8,2007
4/22/2008,32,7945783,0,0,11.29,0,4,2008
4/22/2008,32,7945783,0,0,11.29,0,4,2008
4/22/2008,32,7945783,0,0,11.29,0,4,2008
5/1/2008,32,7945783,0,0.09,12.91,0.09,5,2008
5/1/2008,32,7945783,0,0.09,12.91,0.09,5,2008
6/17/2008,32,7945783,0.03,0,20.14,0.03,6,2008
7/1/2008,32,7945783,0.01,0,21.49,0.01,7,2008
6/25/2009,32,7991063,0.27,0,21.57,0.27,6,2009
6/25/2009,32,7991063,0.27,0,21.57,0.27,6,2009
6/15/2010,32,8190105,0.01,0,18.61,0.01,6,2010
6/15/2010,32,8190105,0.01,0,18.61,0.01,6,2010
8/10/2010,32,8190105,0,0,23.38,0,8,2010
8/16/2010,32,8190105,0.07,0.16,23.07,0.23,8,2010
8/26/2010,32,8190105,0.47,0,22.5,0.47,8,2010
8/26/2010,32,8190105,0.47,0,22.5,0.47,8,2010
4/26/2011,32,8272864,0,0,10.07,0,4,2011
5/3/2011,32,8272864,0,0,11.07,0,5,2011
5/3/2011,32,8272864,0,0,11.07,0,5,2011
5/24/2011,32,8272864,0.02,0,15.78,0.02,5,2011
6/14/2011,32,8272864,0.02,0.03,18.55,0.05,6,2011
6/14/2011,32,8272864,0.02,0.03,18.55,0.05,6,2011
6/21/2011,32,8272864,0,0,20.89,0,6,2011
6/28/2011,32,8272864,0,0,22.14,0,6,2011
6/28/2011,32,8272864,0,0,22.14,0,6,2011
7/6/2011,32,8272864,0,0,22.29,0,7,2011
8/31/2011,32,8272864,0,0,23.75,0,8,2011
5/23/2012,32,8346715,0.16,0.01,16.66,0.17,5,2012
5/30/2012,32,8346715,0.09,0,19.39,0.09,5,2012
6/12/2012,32,8346715,0,0.91,20.16,0.91,6,2012
6/12/2012,32,8346715,0,0.91,20.16,0.91,6,2012
7/2/2012,32,8346715,0,0,21.63,0,7,2012
7/31/2012,32,8346715,0,0,23.92,0,7,2012
7/31/2012,32,8346715,0,0,23.92,0,7,2012
7/31/2012,32,8346715,0,0,23.92,0,7,2012
9/4/2012,32,8346715,0,0.14,24.58,0.14,9,2012
6/5/2013,32,8396207,0,0,16.66,0,6,2013
7/2/2013,32,8396207,0.73,0.06,22.13,0.79,7,2013
9/4/2013,32,8396207,0.09,0,22.77,0.09,9,2013
6/17/2014,32,8433867,0,0,19.83,0,6,2014
7/8/2014,32,8433867,0,0.18,20.65,0.18,7,2014
8/12/2014,32,8433867,0,0.14,23.17,0.14,8,2014
4/21/2015,32,8463157,0.95,0.23,8.61,1.18,4,2015
4/21/2015,32,8463157,0.95,0.23,8.61,1.18,4,2015
4/28/2015,32,8463157,0,0,8.54,0,4,2015
8/4/2015,32,8463157,0,0.3,23.32,0.3,8,2015
5/9/2017,32,8437695,0,0,13.01,0,5,2017
5/23/2017,32,8437695,0.64,0,15.03,0.64,5,2017
5/31/2017,32,8437695,0.03,0.05,16.08,0.08,5,2017
5/31/2017,32,8437695,0.03,0.05,16.08,0.08,5,2017
5/31/2017,32,8437695,0.03,0.05,16.08,0.08,5,2017
6/20/2017,32,8437695,1.22,0.01,20.06,1.23,6,2017
6/20/2017,32,8437695,1.22,0.01,20.06,1.23,6,2017
6/27/2017,32,8437695,0,0.16,20.16,0.16,6,2017
8/22/2017,32,8437695,0,0.23,24.25,0.23,8,2017
8/22/2017,32,8437695,0,0.23,24.25,0.23,8,2017
8/21/2018,32,8396614,0,0.07,24.5,0.07,8,2018
6/18/2019,32,8342925,0,0.63,17.82,0.63,6,2019
6/18/2019,32,8342925,0,0.63,17.82,0.63,6,2019
7/30/2019,32,8342925,0,0,22.09,0,7,2019
8/6/2019,32,8342925,0,0,22.5,0,8,2019
6/8/2005,36,7939571,0,0,17.89,0,6,2005
6/28/2005,36,7939571,0.61,0.05,21.01,0.66,6,2005
7/19/2005,36,7939571,0,0,23.89,0,7,2005
8/16/2005,36,7939571,0.02,0,24.35,0.02,8,2005
5/9/2006,36,7904335,0,0,13.6,0,5,2006
6/6/2006,36,7904335,0.01,0,17.85,0.01,6,2006
7/20/2006,36,7904335,0,0,22.46,0,7,2006
7/24/2006,36,7904335,0,0,23.35,0,7,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,36,7904335,0.29,0,21.38,0.29,9,2006
6/11/2007,36,7908735,0,0.05,19.07,0.05,6,2007
7/25/2007,36,7908735,0,0,22.24,0,7,2007
4/22/2008,36,7945783,0,0,11.29,0,4,2008
5/1/2008,36,7945783,0,0.09,12.91,0.09,5,2008
5/1/2008,36,7945783,0,0.09,12.91,0.09,5,2008
5/1/2008,36,7945783,0,0.09,12.91,0.09,5,2008
5/1/2008,36,7945783,0,0.09,12.91,0.09,5,2008
5/26/2009,36,7991063,0,0,17.09,0,5,2009
6/30/2009,36,7991063,0,0.24,22.62,0.24,6,2009
7/7/2009,36,7991063,0,0.42,22.14,0.42,7,2009
7/20/2009,36,7991063,0,0,22.58,0,7,2009
7/7/2010,36,8190105,0,0,21.88,0,7,2010
7/27/2010,36,8190105,0,0,24.16,0,7,2010
8/26/2010,36,8190105,0.47,0,22.5,0.47,8,2010
9/8/2010,36,8190105,0,0,22.72,0,9,2010
5/24/2011,36,8272864,0.02,0,15.78,0.02,5,2011
6/21/2011,36,8272864,0,0,20.89,0,6,2011
7/27/2011,36,8272864,0.29,0,22.78,0.29,7,2011
8/2/2011,36,8272864,0.01,0,24.25,0.01,8,2011
8/31/2011,36,8272864,0,0,23.75,0,8,2011
4/24/2012,36,8346715,0.23,0,12.68,0.23,4,2012
4/24/2012,36,8346715,0.23,0,12.68,0.23,4,2012
5/1/2012,36,8346715,0,0.73,12.34,0.73,5,2012
7/23/2012,36,8346715,0,0.07,22.84,0.07,7,2012
7/31/2012,36,8346715,0,0,23.92,0,7,2012
7/31/2012,36,8346715,0,0,23.92,0,7,2012
8/7/2012,36,8346715,0.01,0,25.55,0.01,8,2012
5/28/2013,36,8396207,0,0.41,14.97,0.41,5,2013
6/5/2013,36,8396207,0,0,16.66,0,6,2013
7/2/2013,36,8396207,0.73,0.06,22.13,0.79,7,2013
7/16/2013,36,8396207,0,0,22.75,0,7,2013
8/20/2013,36,8396207,0,0,21.98,0,8,2013
8/20/2013,36,8396207,0,0,21.98,0,8,2013
7/8/2014,36,8433867,0,0.18,20.65,0.18,7,2014
7/8/2014,36,8433867,0,0.18,20.65,0.18,7,2014
8/12/2014,36,8433867,0,0.14,23.17,0.14,8,2014
8/12/2014,36,8433867,0,0.14,23.17,0.14,8,2014
4/28/2015,36,8463157,0,0,8.54,0,4,2015
5/19/2015,36,8463157,0,0.01,14.37,0.01,5,2015
6/30/2015,36,8463157,0,0,20.02,0,6,2015
7/7/2015,36,8463157,0,0,21.8,0,7,2015
7/7/2015,36,8463157,0,0,21.8,0,7,2015
8/4/2015,36,8463157,0,0.3,23.32,0.3,8,2015
5/23/2017,36,8437695,0.64,0,15.03,0.64,5,2017
6/20/2017,36,8437695,1.22,0.01,20.06,1.23,6,2017
6/20/2017,36,8437695,1.22,0.01,20.06,1.23,6,2017
8/22/2017,36,8437695,0,0.23,24.25,0.23,8,2017
8/14/2018,36,8396614,0.61,0.58,24.42,1.19,8,2018
4/30/2019,36,8342925,0.02,0.05,10.67,0.07,4,2019
4/30/2019,36,8342925,0.02,0.05,10.67,0.07,4,2019
5/21/2019,36,8342925,0,0,15.05,0,5,2019
5/29/2019,36,8342925,0.19,0.83,15.44,1.02,5,2019
5/24/2005,40,7939571,0,0.05,13.66,0.05,5,2005
5/24/2005,40,7939571,0,0.05,13.66,0.05,5,2005
9/7/2005,40,7939571,0,0,23.39,0,9,2005
6/6/2006,40,7904335,0.01,0,17.85,0.01,6,2006
6/6/2006,40,7904335,0.01,0,17.85,0.01,6,2006
8/31/2006,40,7904335,0.06,0,22.62,0.06,8,2006
8/31/2006,40,7904335,0.06,0,22.62,0.06,8,2006
8/31/2006,40,7904335,0.06,0,22.62,0.06,8,2006
9/6/2006,40,7904335,0.29,0,21.38,0.29,9,2006
7/10/2007,40,7908735,0,0,20.81,0,7,2007
7/25/2007,40,7908735,0,0,22.24,0,7,2007
4/22/2008,40,7945783,0,0,11.29,0,4,2008
